simulation_s,vx,vy,wz
101.70400000000001,0.03958119765676017,-0.005773109392388372,0.0
101.706,0.03958119765779259,-0.005773109385309976,0.0
101.706,0.03958119765779259,-0.005773109385309976,0.0
101.712,0.03958119765779259,-0.005773109385309976,0.0
101.72000000000001,0.03958119765779259,-0.005773109385309976,0.0
101.73400000000001,0.03958119765779259,-0.005773109385309976,0.0
101.74600000000001,0.0,0.0,0.0
101.756,0.0,0.0,0.0
101.768,0.0,0.0,0.0
101.778,0.0,0.0,0.0
101.78800000000001,0.0,0.0,0.0
101.80000000000001,0.0,0.0,0.0
101.80600000000001,0.0,0.0,0.0
101.80600000000001,0.0,0.0,0.0
101.81400000000001,0.0,0.0,0.0
101.82000000000001,0.0,0.0,0.0
101.83600000000001,0.0,0.0,0.0
101.846,0.0,0.0,0.0
101.858,0.0,0.0,0.0
101.87,0.0,0.0,0.0
101.88000000000001,0.0,0.0,0.0
101.89200000000001,0.0,0.0,0.0
101.90400000000001,0.0,0.0,0.0
101.90400000000001,0.0,0.0,0.0
101.90400000000001,0.0,0.0,0.0
101.91000000000001,0.0,0.0,0.0
101.92200000000001,0.0,0.0,0.0
101.93400000000001,0.0,0.0,0.0
101.94600000000001,0.0,0.0,0.0
101.95800000000001,0.0,0.0,0.0
101.97000000000001,0.0,0.0,0.0
101.982,0.0,0.0,0.0
101.992,0.0,0.0,0.0
102.004,0.0,0.0,0.0
102.004,0.0,0.0,0.0
102.004,0.0,0.0,0.0
102.012,0.0,0.0,0.0
102.024,0.0,0.0,0.0
102.03800000000001,0.0,0.0,0.0
102.046,0.0,0.0,0.0
102.058,0.0,0.0,0.0
102.072,0.0,0.0,0.0
102.078,0.0,0.0,0.0
102.08800000000001,0.0,0.0,0.0
102.102,0.0,0.0,0.0
102.102,0.0,0.0,0.0
102.102,0.0,0.0,0.0
102.10600000000001,0.0,0.0,0.0
102.114,0.0,0.0,0.0
102.126,0.0,0.0,0.0
102.14,0.0,0.0,0.0
102.15,0.0,0.0,0.0
102.162,0.0,0.0,0.0
102.174,0.0,0.0,0.0
102.18400000000001,0.0,0.0,0.0
102.19800000000001,0.0,0.0,0.0
102.20200000000001,0.0,0.0,0.0
102.20200000000001,0.0,0.0,0.0
102.20800000000001,0.0,0.0,0.0
102.21600000000001,0.0,0.0,0.0
102.23,0.0,0.0,0.0
102.242,0.0,0.0,0.0
102.25,0.0,0.0,0.0
102.262,0.0,0.0,0.0
102.274,0.0,0.0,0.0
102.284,0.0,0.0,0.0
102.296,0.0,0.0,0.0
102.30600000000001,0.0,0.0,0.0
102.31800000000001,0.0,0.0,0.0
102.328,0.0,0.0,0.0
102.334,0.0,0.0,0.0
102.33800000000001,0.0,0.0,0.0
102.346,0.0,0.0,0.0
102.36200000000001,0.0,0.0,0.0
102.372,0.0,0.0,0.0
102.38000000000001,0.0,0.0,0.0
102.39200000000001,0.0,0.0,0.0
102.40400000000001,0.0,0.0,0.0
102.414,0.0,0.0,0.0
102.424,0.0,0.0,0.0
102.43400000000001,0.0,0.0,0.0
102.43400000000001,0.0,0.0,0.0
102.44000000000001,0.0,0.0,0.0
102.45,0.0,0.0,0.0
102.46400000000001,0.0,0.0,0.0
102.474,0.0,0.0,0.0
102.48400000000001,0.0,0.0,0.0
102.498,0.0,0.0,0.0
102.506,0.0,0.0,0.0
102.518,0.0,0.0,0.0
102.53,0.0,0.0,0.0
102.53200000000001,0.0,0.0,0.0
102.54,0.0,0.0,0.0
102.55000000000001,0.0,0.0,0.0
102.56400000000001,0.0,0.0,0.0
102.57400000000001,0.0,0.0,0.0
102.584,0.0,0.0,0.0
102.59800000000001,0.0,0.0,0.0
102.60000000000001,0.0,0.0,0.0
102.608,0.0,0.0,0.0
102.62,0.0,0.0,0.0
102.63000000000001,0.0,0.0,0.0
102.638,0.0,0.0,0.0
102.646,0.0,0.0,0.0
102.66000000000001,0.0,0.0,0.0
102.67,0.0,0.0,0.0
102.68,0.0,0.0,0.0
102.694,0.0,0.0,0.0
102.7,0.0,0.0,0.0
102.706,0.0,0.0,0.0
102.718,0.0,0.0,0.0
102.73,0.0,0.0,0.0
102.738,0.0,0.0,0.0
102.748,0.0,0.0,0.0
102.76,0.0,0.0,0.0
102.77000000000001,0.0,0.0,0.0
102.78,0.0,0.0,0.0
102.79400000000001,0.0,0.0,0.0
102.80000000000001,0.0,0.0,0.0
102.80600000000001,0.0,0.0,0.0
102.81800000000001,0.0,0.0,0.0
102.828,0.0,0.0,0.0
102.83600000000001,0.0,0.0,0.0
102.846,0.0,0.0,0.0
102.86,0.0,0.0,0.0
102.87,0.0,0.0,0.0
102.88000000000001,0.0,0.0,0.0
102.894,0.0,0.0,0.0
102.9,0.0,0.0,0.0
102.906,0.0,0.0,0.0
102.918,0.0,0.0,0.0
102.92800000000001,0.0,0.0,0.0
102.93400000000001,0.0,0.0,0.0
102.94600000000001,0.0,0.0,0.0
102.956,0.0,0.0,0.0
102.96600000000001,0.0,0.0,0.0
102.97600000000001,0.0,0.0,0.0
102.988,0.0,0.0,0.0
103.0,0.0,0.0,0.0
103.00200000000001,0.0,0.0,0.0
103.016,0.0,0.0,0.0
103.02600000000001,0.0,0.0,0.0
103.034,0.0,0.0,0.0
103.042,0.0,0.0,0.0
103.054,0.0,0.0,0.0
103.06800000000001,0.0,0.0,0.0
103.07400000000001,0.0,0.0,0.0
103.08600000000001,0.0,0.0,0.0
